INFO 2026-05-22 00:34:02,608 django.utils.autoreload Watching for file changes with StatReloader
INFO 2026-05-25 12:17:48,159 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:17:53,388 django.server "GET /about/ HTTP/1.1" 200 17923
INFO 2026-05-25 12:17:53,420 django.server "GET /static/css/base.css HTTP/1.1" 304 0
INFO 2026-05-25 12:17:53,421 django.server "GET /static/css/about.css HTTP/1.1" 200 15339
INFO 2026-05-25 12:17:53,441 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:17:59,512 django.server "GET /services/ HTTP/1.1" 200 21074
INFO 2026-05-25 12:17:59,541 django.server "GET /static/css/base.css HTTP/1.1" 304 0
INFO 2026-05-25 12:17:59,543 django.server "GET /static/css/services.css HTTP/1.1" 200 24561
INFO 2026-05-25 12:17:59,556 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:28:58,858 django.server "GET /home/ HTTP/1.1" 200 14956
INFO 2026-05-25 12:28:58,895 django.server "GET /static/css/base.css HTTP/1.1" 200 22509
INFO 2026-05-25 12:28:58,993 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:28:59,837 django.server "GET /home/ HTTP/1.1" 200 14956
INFO 2026-05-25 12:28:59,894 django.server "GET /static/css/base.css HTTP/1.1" 200 22509
INFO 2026-05-25 12:28:59,899 django.server "GET /static/js/main.js HTTP/1.1" 200 15132
INFO 2026-05-25 12:28:59,899 django.server "GET /static/css/item_cart.css HTTP/1.1" 200 9827
INFO 2026-05-25 12:28:59,899 django.server "GET /static/imgs/iwm.png HTTP/1.1" 200 11469
INFO 2026-05-25 12:28:59,900 django.server "GET /static/css/home.css HTTP/1.1" 200 16659
INFO 2026-05-25 12:28:59,901 django.server "GET /static/css/fa/css/all.min.css HTTP/1.1" 200 73621
INFO 2026-05-25 12:28:59,904 django.server "GET /static/js/item_cart.js HTTP/1.1" 200 13961
INFO 2026-05-25 12:28:59,910 django.server "GET /static/js/home.js HTTP/1.1" 200 4253
INFO 2026-05-25 12:29:00,058 django.server "GET /static/css/fa/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 25472
INFO 2026-05-25 12:29:00,062 django.server "GET /static/css/fa/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 118684
INFO 2026-05-25 12:29:00,063 django.server "GET /static/css/fa/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 158220
INFO 2026-05-25 12:29:00,085 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:29:00,660 django.server "GET /home/ HTTP/1.1" 200 14956
INFO 2026-05-25 12:29:00,702 django.server "GET /static/css/base.css HTTP/1.1" 200 22509
INFO 2026-05-25 12:29:00,707 django.server "GET /static/css/fa/css/all.min.css HTTP/1.1" 200 73621
INFO 2026-05-25 12:29:00,714 django.server "GET /static/css/item_cart.css HTTP/1.1" 200 9827
INFO 2026-05-25 12:29:00,715 django.server "GET /static/css/home.css HTTP/1.1" 200 16659
INFO 2026-05-25 12:29:00,715 django.server "GET /static/js/main.js HTTP/1.1" 200 15132
INFO 2026-05-25 12:29:00,716 django.server "GET /static/imgs/iwm.png HTTP/1.1" 200 11469
INFO 2026-05-25 12:29:00,726 django.server "GET /static/js/item_cart.js HTTP/1.1" 200 13961
INFO 2026-05-25 12:29:00,727 django.server "GET /static/js/home.js HTTP/1.1" 200 4253
INFO 2026-05-25 12:29:00,849 django.server "GET /home/ HTTP/1.1" 200 14956
INFO 2026-05-25 12:29:00,868 django.server "GET /static/css/fa/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 25472
INFO 2026-05-25 12:29:00,870 django.server - Broken pipe from ('127.0.0.1', 59441)
INFO 2026-05-25 12:29:00,880 django.server - Broken pipe from ('127.0.0.1', 59283)
INFO 2026-05-25 12:29:00,930 django.server "GET /static/css/base.css HTTP/1.1" 200 22509
